Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student6,7.0
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student3,6.5
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student10,6.2
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student1,5.0
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student7,4.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student8,3.9
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student5,2.3
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
Student4,2.2
